1246	33.2
1247	32.3
1248	33.0
1249	30.6
1250	32.7
1251	32.9
1252	33.2
1253	33.4
1254	33.9
1255	32.2
1256	32.5
1257	32.2
1258	31.9
1259	33.0
1260	32.1
1261	33.0
1262	32.6
1263	29.7
1264	26.9
1265	25.9
1266	25.6
1267	25.7
1268	26.5
1269	27.1
1270	28.8
1271	26.5
1272	25.3
1273	25.5
1274	25.6
1275	24.3
1276	27.1
1277	29.1
1278	27.4
1279	30.4
1280	27.9
1281	29.1
1282	29.8
1283	30.3
1284	30.2
1285	30.5
1286	30.6
1287	27.7
1288	28.1
1289	27.5
1290	28.3
1291	29.2
1292	28.4
1293	28.4
1294	28.7
1295	28.5
1296	28.5
1297	29.1
1298	27.3
1299	28.2
1300	28.3
1301	27.5
1302	27.7
1303	27.1
1304	27.6
1305	27.1
1306	24.9
1307	25.4
1308	23.4
1309	23.2
1310	23.3
1311	22.3
1312	23.0
1313	24.1
1314	22.1
1315	22.5
1316	22.6
1317	21.6
1318	22.3
1319	21.1
1320	22.1
1321	21.6
1322	21.3
1323	21.7
1324	21.6
1325	22.2
1326	21.4
1327	22.1
1328	22.8
1329	22.5
1330	24.5
1331	24.0
1332	20.3
1333	21.6
1334	20.8
1335	20.2
1336	20.3
1337	18.9
1338	19.3
1339	19.8
1340	21.7
1341	21.3
1342	23.4
1343	22.1
1344	17.1
1345	16.2
1346	15.8
1347	17.9
1348	19.9
1349	17.0
1350	16.6
1351	16.3
1352	16.1
1353	18.1
1354	15.7
1355	17.9
1356	15.4
1357	15.9
1358	18.8
1359	16.0
1360	17.2
1361	15.2
1362	17.9
1363	15.9
1364	15.4
1365	15.1
1366	15.2
1367	14.4
1368	13.2
1369	14.9
1370	13.5
1371	14.3
1372	14.1
1373	14.4
1374	12.8
1375	12.3
1376	13.2
1377	12.6
1378	11.2
1379	13.1
1380	14.9
1381	13.5
1382	13.7
1383	14.4
1384	15.7
1385	16.4
1386	14.7
1387	16.1
1388	14.8
1389	14.4
1390	14.8
1391	15.0
1392	15.4
1393	15.0
1394	14.6
1395	14.3
1396	14.4
1397	15.4
1398	14.4
1399	13.1
1400	11.2
1401	11.7
1402	13.3
1403	11.3
1404	12.4
1405	12.8
1406	12.5
1407	13.6
1408	15.1
1409	15.9
1410	17.3
1411	20.2
1412	19.2
1413	15.3
1414	14.3
1415	15.2
1416	15.0
1417	14.3
1418	15.8
1419	16.4
1420	16.8
1421	16.8
1422	16.9
1423	15.9
1424	13.1
1425	14.2
1426	15.4
1427	16.1
1428	16.2
1429	17.3
1430	17.8
1431	17.9
1432	18.6
1433	17.0
1434	16.9
1435	20.3
1436	17.0
1437	14.8
1438	14.8
1439	17.7
1440	17.6
1441	18.9
1442	19.2
1443	17.7
1444	18.1
1445	18.9
1446	21.7
1447	22.9
1448	21.9
1449	20.0
1450	19.9
1451	21.6
1452	19.4
1453	20.9
1454	22.0
1455	25.6
1456	23.7
1457	22.9
1458	25.9
1459	24.9
1460	26.9
1461	26.8
1462	27.1
1463	26.8
1464	23.8
1465	23.7
1466	23.9
1467	26.4
1468	27.5
1469	26.7
1470	24.0
1471	27.0
1472	26.9
1473	28.7
1474	27.9
1475	27.4
1476	26.7
1477	27.7
1478	28.1
1479	25.1
1480	25.9
1481	22.9
1482	21.2
1483	23.2
1484	24.7
1485	25.4
1486	27.3
1487	27.9
1488	25.4
1489	26.3
1490	24.3
1491	25.9
1492	24.9
1493	28.4
1494	29.9
1495	27.5
1496	26.2
1497	28.2
1498	28.4
1499	28.4
1500	31.4
1501	30.5
1502	31.1
1503	30.4
1504	30.3
1505	31.8
1506	30.9
1507	32.1
1508	32.3
1509	32.1
1510	32.5
1511	32.9
1512	31.2
1513	29.3
1514	29.8
1515	29.9
1516	30.6
1517	31.7
1518	31.0
1519	32.3
1520	32.4
1521	32.7
1522	33.4
1523	34.5
1524	34.6
1525	35.7
1526	34.3
1527	33.1
1528	33.6
1529	33.7
1530	34.8
1531	37.6
1532	39.2
1533	37.3
1534	36.7
1535	36.2
1536	37.1
1537	36.2
1538	34.5
1539	35.2
1540	36.5
1541	38.8
1542	37.8
1543	36.8
1544	29.1
1545	27.0
1546	30.5
1547	33.3
1548	34.2
1549	35.4
1550	34.7
1551	36.2
1552	36.9
1553	37.4
1554	37.1
1555	34.2
1556	32.2
1557	33.7
1558	26.9
1559	29.4
1560	29.9
1561	31.8
1562	32.3
1563	30.3
1564	31.4
1565	32.9
1566	28.7
1567	31.1
1568	31.9
1569	31.3
1570	29.0
1571	26.9
1572	30.9
1573	33.4
1574	30.6
1575	29.1
1576	31.6
1577	32.5
1578	29.5
1579	32.2
1580	30.6
1581	30.7
1582	26.9
1583	26.9
1584	27.8
1585	29.9
1586	28.7
1587	27.3
1588	27.9
1589	28.8
1590	28.4
1591	26.8
1592	29.7
1593	26.2
1594	28.3
1595	31.1
1596	31.1
1597	27.4
1598	30.2
1599	31.0
1600	28.9
1601	30.9
1602	28.6
1603	27.2
1604	27.9
1605	28.4
1606	29.0
1607	28.1
1608	29.4
1609	26.8
1610	29.4
1611	28.4
1612	30.6
1613	30.1
1614	29.8
1615	29.2
1616	27.3
1617	28.0
1618	26.9
1619	29.3
1620	29.9
1621	29.7
1622	30.5
1623	29.1
1624	28.5
1625	31.4
1626	31.4
1627	30.7
1628	31.2
1629	31.8
1630	31.6
1631	29.2
1632	28.6
1633	30.0
1634	30.4
1635	31.1
1636	30.2
1637	29.1
1638	28.7
1639	29.8
1640	30.0
1641	29.6
1642	28.9
1643	28.2
1644	28.2
1645	27.7
1646	26.3
1647	28.0
1648	27.1
1649	27.5
1650	26.2
1651	26.4
1652	26.1
1653	26.4
1654	26.0
1655	27.4
1656	27.7
1657	26.4
1658	27.2
1659	27.3
1660	27.9
1661	26.8
1662	25.9
1663	25.3
1664	27.1
1665	23.4
1666	25.6
1667	24.6
1668	22.8
1669	23.7
1670	23.3
1671	23.6
1672	23.6
1673	20.6
1674	23.3
1675	23.9
1676	24.1
1677	25.4
1678	24.9
1679	23.6
1680	24.7
1681	23.6
1682	21.9
1683	21.1
1684	20.4
1685	20.3
1686	20.5
1687	20.4
1688	20.2
1689	21.5
1690	21.2
1691	20.2
1692	20.4
1693	20.3
1694	20.2
1695	20.5
1696	20.1
1697	19.4
1698	20.2
1699	20.1
1700	19.2
1701	18.5
1702	18.0
1703	18.6
1704	18.4
1705	17.8
1706	17.3
1707	17.6
1708	17.9
1709	18.0
1710	18.2
1711	18.2
1712	18.5
1713	19.1
1714	18.0
1715	18.3
1716	18.7
1717	19.1
1718	20.7
1719	17.8
1720	18.8
1721	19.3
